figure_panel,frequency_band,monkey_id,area,time_ms,condition,mean_cp,sem_cp,source_file,notes
FigS2,low_gamma,Monkey_Y,MT,340.0,post,0.4951840573209214,0.0128693214127718,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,360.0,pre,0.4798967879880687,0.0039110001289459,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,360.0,post,0.4823900410449016,0.0132927478789627,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,380.0,pre,0.4706066049902299,0.0095658486006095,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,380.0,post,0.4764995769310056,0.0156559298939151,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,400.0,pre,0.4733606549273834,0.0118635581240385,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS2,low_gamma,Monkey_Y,MT,400.0,post,0.4750039594010325,0.0187292656113464,lowgamma_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,10.0,pre,0.4851612049873204,0.0168269844560524,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,10.0,post,0.4731334650307054,0.024265288471863,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,30.0,pre,0.4869582460376162,0.0107757372972299,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,30.0,post,0.4827642698790836,0.0217090550437831,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,50.0,pre,0.4851105376866723,0.0149936070911613,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,50.0,post,0.4890751808093332,0.0231478110369804,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,70.0,pre,0.4875142698999719,0.014156199696404,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,70.0,post,0.4876056599126472,0.0232746021466117,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,90.0,pre,0.5118858770076079,0.0295547365419704,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,90.0,post,0.4871460101818874,0.0236811848678251,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,110.0,pre,0.5257893206008736,0.0395605848172105,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,110.0,post,0.4871538828674024,0.0219579106644531,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,130.0,pre,0.5314761798393913,0.0377377866354917,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,130.0,post,0.4932197952407333,0.0212705555424703,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,150.0,pre,0.5254836832030149,0.0414401495921371,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,150.0,post,0.5001504354084041,0.0212767656590862,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,170.0,pre,0.5289552897647224,0.0380229198768217,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,170.0,post,0.4908473441712468,0.0190039289222698,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,190.0,pre,0.5265151714391378,0.0257109582335054,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,190.0,post,0.4928757966234299,0.019116938275592,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,210.0,pre,0.5075136405677656,0.0032001513862252,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,210.0,post,0.5008955513318384,0.015856457653296,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,230.0,pre,0.4790047659728092,0.014989156929065,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,230.0,post,0.4945288100845681,0.0140229275051112,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,250.0,pre,0.4601505886341223,0.0177462650608043,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,250.0,post,0.4798753228896803,0.0255096274900234,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,270.0,pre,0.4391351654691462,0.0136961187488008,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,270.0,post,0.4774145602002081,0.0244049863074525,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,290.0,pre,0.4479493138207946,0.008531752382944,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,290.0,post,0.4829309632578522,0.0203344543337042,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,310.0,pre,0.4606434725626937,0.003606228210155,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,310.0,post,0.4806096191516802,0.021030662460924,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,330.0,pre,0.4618603334742181,0.013480828701563,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,330.0,post,0.485502699793343,0.0258005810938527,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,350.0,pre,0.4671862092490843,0.0150545607732314,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,350.0,post,0.4952761393756321,0.0308706245130198,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,370.0,pre,0.4730021960235278,0.0122121473961569,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,370.0,post,0.5067072765009013,0.032311995742649,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,390.0,pre,0.4662930573400958,0.0089335360194673,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_L,V4,390.0,post,0.5193492561802167,0.0286239974070898,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,10.0,pre,0.4158154797979798,0.013362702020202,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,10.0,post,0.4733911644608598,0.0372199363906843,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,30.0,pre,0.40205677456382,0.030470663452709,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,30.0,post,0.4857701446598954,0.0373490920283164,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,50.0,pre,0.4156262121212121,0.0392428787878788,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,50.0,post,0.5059411210286926,0.023871511918197,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,70.0,pre,0.4667304407713499,0.0165637741046832,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,70.0,post,0.5237488293834,0.0228421627167333,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,90.0,pre,0.5085741620752984,0.0043936065197429,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,90.0,post,0.5342951444889025,0.0234629622789918,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,110.0,pre,0.5418708815426997,0.0063624517906335,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,110.0,post,0.5397684019014397,0.0211767367737081,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,130.0,pre,0.552756349862259,0.0144603168044076,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,130.0,post,0.5459726986081186,0.0190495099346807,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,150.0,pre,0.5630019628099174,0.0211730371900826,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,150.0,post,0.5517634554221812,0.0153660408330768,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,170.0,pre,0.5859187258953167,0.0422729407713497,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,170.0,post,0.5468233453028282,0.0126049642625081,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,190.0,pre,0.6064973209366391,0.0715943457300274,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,190.0,post,0.5404472952361409,0.0092439465134571,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,210.0,pre,0.6088494375573921,0.0813477846648301,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,210.0,post,0.5284066345200233,0.0070021408296569,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,230.0,pre,0.5848334917355373,0.0581915082644627,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,230.0,post,0.514049024315174,0.0006511295783317,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,250.0,pre,0.539634354912764,0.0206128673094582,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,250.0,post,0.5184444745391744,0.0060100160733217,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,270.0,pre,0.5196844995408632,0.0016622773186409,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,270.0,post,0.5208329728805445,0.0085738846140692,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,290.0,pre,0.5114410996326906,0.0076883218549127,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,290.0,post,0.5183199206593481,0.0054365582572415,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,310.0,pre,0.5031136157024794,0.0198386157024794,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,310.0,post,0.5129323785096268,0.0069791758147806,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,330.0,pre,0.4926432277318641,0.0328154499540863,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,330.0,post,0.5060920871379228,0.0141436038439176,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,350.0,pre,0.4908878879706153,0.0208656657483931,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,350.0,post,0.489708543483465,0.0206819028077014,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,370.0,pre,0.4984664623507805,0.0011692401285583,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,370.0,post,0.4648864539516432,0.018385445094217,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,390.0,pre,0.5008995684113866,0.0021893204775022,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_A,V4,390.0,post,0.4558839437775726,0.0145529906637939,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,0.0,pre,0.4801795544320335,0.003736763734359,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,0.0,post,0.5041231836227491,0.0096389083440099,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,20.0,pre,0.4847720583326955,0.0005597922429173,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,20.0,post,0.506140679271095,0.0142091401194867,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,40.0,pre,0.4887135527389288,0.0021616013984427,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,40.0,post,0.5052421356008042,0.0182398544268967,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,60.0,pre,0.4937741955717608,0.0005574513857143,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,60.0,post,0.5045306797520521,0.0180899518268951,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,80.0,pre,0.4990754438686073,0.0016209928139832,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,80.0,post,0.503398956830795,0.014387884166435,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,100.0,pre,0.4969958790050657,0.0007795458520099,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,100.0,post,0.5034872731651262,0.0120205296049569,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,120.0,pre,0.4969183382770966,0.000214217130531,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,120.0,post,0.5013298353855663,0.0088192881601402,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,140.0,pre,0.501276256408069,0.0005999124383557,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,140.0,post,0.4929294050545941,0.002088061981417,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,160.0,pre,0.4984990857853116,0.003455710988124,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,160.0,post,0.4856204424734716,0.0021725089554659,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,180.0,pre,0.4904861406945112,0.0080979092180373,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,180.0,post,0.4827792252199328,0.0029359099844757,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,200.0,pre,0.4886219643975898,0.0078069076101372,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,200.0,post,0.4817760276819449,0.0036984564908091,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,220.0,pre,0.4888895897250251,0.0062443544627212,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,220.0,post,0.4791436010438488,0.0066914880244582,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,240.0,pre,0.4878148931265966,0.0052432111363316,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,240.0,post,0.481446271622073,0.004142143090217,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,260.0,pre,0.4859891112346846,0.0083805444418237,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,260.0,post,0.4882786231749064,0.0025147374899134,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,280.0,pre,0.4888968366953368,0.0044303358840874,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,280.0,post,0.493576528851784,0.0073164750263322,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,300.0,pre,0.4957407219065046,0.0002246647890065,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,300.0,post,0.4962292986004744,0.0081691678815201,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,320.0,pre,0.5014490538138107,0.007056906164556,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,320.0,post,0.4938877405307923,0.0027797564221162,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,340.0,pre,0.504764563975566,0.0047747762083172,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,340.0,post,0.4910182151937442,0.001950053420891,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,360.0,pre,0.501840223775235,0.0009309173821475,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,360.0,post,0.4920550906808696,0.0016538674121715,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,380.0,pre,0.496844160817809,0.0017314728783824,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,380.0,post,0.4947997931097599,0.0006557459484118,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,400.0,pre,0.496752329162523,0.0001891527195753,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_C,MT,400.0,post,0.4950908908815879,0.0041073717222901,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,0.0,pre,0.5219220074914994,0.0263953480325939,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,0.0,post,0.5000068026546917,0.0017049811459187,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,20.0,pre,0.5215707430213204,0.025483106700045,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,20.0,post,0.4882725888710596,0.0098070329404786,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,40.0,pre,0.5251668855519542,0.0252625589021572,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,40.0,post,0.4819864012733705,0.0148189283036155,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,60.0,pre,0.5296779630425775,0.0246217571676024,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,60.0,post,0.4830337428600296,0.0139632631886227,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,80.0,pre,0.5276162085389836,0.0227233621347146,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,80.0,post,0.4822852510699922,0.0128583050088777,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,100.0,pre,0.5232281892981316,0.0191439993187821,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,100.0,post,0.4836483347512683,0.0132674468288791,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,120.0,pre,0.5277799741756044,0.0215931876173868,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,120.0,post,0.4869557995265825,0.0131873920528346,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,140.0,pre,0.529395611676381,0.0229234063302639,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,140.0,post,0.4897646680992186,0.0115547171155006,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,160.0,pre,0.5240553055851714,0.017899567206572,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,160.0,post,0.4933024761136706,0.0083222441079064,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,180.0,pre,0.5152999172129263,0.0133922911031824,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,180.0,post,0.4975725024675568,0.0064139450936568,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,200.0,pre,0.5134876417243869,0.0131802022145343,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,200.0,post,0.5039369805467833,0.0050746569712966,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,220.0,pre,0.512765435418189,0.0156345413641324,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,220.0,post,0.504905996054007,0.0096206699203798,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,240.0,pre,0.5080280553641868,0.0122837344742887,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,240.0,post,0.5011449146563856,0.01083164767824,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,260.0,pre,0.5058987392637796,0.0086598892486058,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,260.0,post,0.4968093697954263,0.0146485079539218,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,280.0,pre,0.5105413148510183,0.0108363572611631,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
FigS3,alpha_beta,Monkey_Y,MT,280.0,post,0.4934627130120185,0.0185542478663506,alphabeta_mkywise.csv,Monkey-wise CP trace used for Supplementary Figures 1-3.
