time_ms,CP_pre,CP_pre_sem,CP_post,CP_post_sem,monkey
390.0,0.5126845142108447,0.0025898760330577693,0.48743113119650744,0.003964465197129674,ARY
0.0,0.5023138452897364,0.004484740630141009,0.5032871289128495,0.002158626784614981,CLU
20.0,0.500964955432641,0.0016849410176485444,0.5006963327377174,0.002424621366864055,CLU
40.0,0.5009935621249674,0.004001227411895042,0.4982353987243624,0.0032119651725753813,CLU
60.0,0.5007552244089144,0.002913812249002251,0.4979683850411962,0.004282969190915947,CLU
80.0,0.5036232550523184,0.0006128646696142991,0.49622920689304023,0.0056608885361724695,CLU
100.0,0.5068513666757761,0.0007894675259678129,0.4951094758348319,0.006638929250141645,CLU
120.0,0.5106571077372086,0.0020414372904266616,0.496687322257157,0.007261229425591653,CLU
140.0,0.5114791200376305,0.000152717870797181,0.4962087073306584,0.0076179634620009975,CLU
160.0,0.5109424320610938,0.0034692560529679946,0.4963112840435644,0.0061131352698329255,CLU
180.0,0.5099243499415331,0.0048744482148251325,0.49477708743654325,0.005562001969345087,CLU
200.0,0.5085744300037989,0.0036541698763732913,0.49413138109305943,0.0054446653306110815,CLU
220.0,0.5057650751216084,0.004485385375008422,0.4952582147284003,0.003548146489767756,CLU
240.0,0.5026039746667139,0.004769918024362774,0.49605369174177066,0.0025249193615260457,CLU
260.0,0.5006321928201176,0.003972798816767181,0.4961321731021097,0.0017131365505253515,CLU
280.0,0.49950060803827784,0.0010246223373714947,0.4965489410145722,0.0014562743028636027,CLU
300.0,0.5002718060992573,0.0012868215043255746,0.4981130860268551,0.0005653870492885459,CLU
320.0,0.4999360723530029,0.0026886291995832923,0.5010196111756566,0.0005830244585428578,CLU
340.0,0.4990718038942413,0.0032073977836596934,0.5040031760576946,0.0015378291216767146,CLU
360.0,0.49528502232858196,0.00169008616777086,0.5037997114316887,0.0019283621985286545,CLU
380.0,0.49273718093687646,0.0010162256507319223,0.5045670138163353,0.00022152905179240176,CLU
400.0,0.494320232513522,0.0023783916603887234,0.5085878949923571,0.0017119271523463595,CLU
0.0,0.506131753212287,0.004476701024761666,0.5085531560657693,0.007940096160218506,YTU
20.0,0.5097405041174914,0.005714592295107173,0.5072441342313643,0.0084737839215075,YTU
40.0,0.511245660362635,0.005043709409833334,0.50462110183983,0.00905572585028536,YTU
60.0,0.51008333132481,0.006017090596678041,0.5016197754294357,0.009775913941760386,YTU
80.0,0.5130709317126535,0.007014851175741714,0.5002843692351009,0.009781335399355624,YTU
100.0,0.5152814849782842,0.006013023763990314,0.502270060209825,0.006646739737112283,YTU
120.0,0.5138669251108826,0.005736758362588614,0.5035983276627876,0.004510272617751006,YTU
140.0,0.5120545064029897,0.0054851429217181264,0.5045048645379656,0.006285913498535751,YTU
160.0,0.5124027434917232,0.00598542487474709,0.504503847030502,0.008572412453958766,YTU
180.0,0.5125954949950996,0.007040744836776729,0.5041007542731497,0.006809464376897761,YTU
200.0,0.5105796057402208,0.00903843001875207,0.5028763751908177,0.0036242733495799565,YTU
220.0,0.5069401501545049,0.007971074011973618,0.5014414713113058,0.0017191457147937292,YTU
240.0,0.5080961938250425,0.005979845968075903,0.4992628331634168,0.0017921553142823325,YTU
260.0,0.5130643402322149,0.0075451957536062705,0.5008343256485417,0.002823359400467312,YTU
280.0,0.5127253885996442,0.008033602383419191,0.5018041998190865,0.004651945711318869,YTU
300.0,0.5072445047660359,0.007941938390699238,0.4996936177891665,0.005416091391245952,YTU
320.0,0.49827262154556734,0.010541519285959203,0.49724226206752337,0.006080440456614963,YTU
340.0,0.49126408609651023,0.00999161607676661,0.496122743744512,0.007846218322468394,YTU
360.0,0.47895355497242403,0.00993338710674032,0.49645771154319923,0.007288073930734285,YTU
380.0,0.466484744002567,0.013064656050818841,0.4948152170032832,0.006061797481176647,YTU
400.0,0.4605411039214755,0.015879444129035254,0.4954131756477487,0.004601958770417448,YTU
